"","Id","Apellido","Nombre","Propio","Padre","Madre","PIngFam","IngFam","Hijos","Exitable","Extravagante","Pesimista","Timido","Sentimental","Dependiente","Responsable","Capaz","Sociable","Servicial","Etico","Conciente","Espiritual","Impulsivo","Desordenado","Temeroso","Vago","Apego","Empatia","Compasivo","VxH"
"5945",5945,"EDMSK","WUIBA","P","S","P",0.05787157,7554.36259,0,0.13755811,0.699510824,0.968980094,0.858716658,0.759061881,0.131562758,0.152205673,0.309736685,0.150321166,0.311154061,0.61362678,0.442654039,0.026832705,0.29277147,0.569848076,0.154275245,0.311713123,0.418442741,0.611602017,0.153071928,0.468114119
"5946",5946,"MFJTX","LTGCU","U","S","S",0.747822655,1401.388156,1,0.972855568,0.717757289,0.137994254,0.717349734,0.336075657,0.790144879,0.858851191,0.014517921,0.758357871,0.504320367,0.845416387,0.291910008,0.151931888,0.436761101,0.827928649,0.139779173,0.337162199,0.109410274,0.081729607,0.903984541,0.506867888
"5947",5947,"OTCGQ","GSHIJ","U","P","S",0.589488272,6457.949667,0,0.565253012,0.449198395,0.225162825,0.891494888,0.308571128,0.515958,0.985753539,0.473121116,0.686157207,0.643167736,0.17436639,0.903815316,0.075024436,0.229928598,0.452888871,0.693415015,0.471419602,0.003181012,0.715350409,0.489183198,0.524607407
"5948",5948,"PCFUA","CIVJQ","S","P","S",0.450963526,13216.04993,0,0.389848545,0.680674987,0.301324408,0.207460761,0.023786425,0.851811648,0.765386215,0.918576611,0.696059534,0.655485794,0.227998626,0.522229986,0.578945565,0.920875328,0.189962161,0.53036649,0.708248796,0.74694849,0.807668447,0.87545029,0.8099617
"5949",5949,"WRVNU","HLQVO","P","S","P",0.950098742,4696.600943,0,0.820128796,0.990461281,0.82648234,0.11258328,0.091723901,0.093582725,0.983281187,0.634450462,0.363990443,0.623167694,0.927720656,0.800586288,0.555837585,0.267416627,0.714425631,0.042238178,0.215120498,0.313917001,0.59476388,0.092481515,0.537118939
"5950",5950,"OOPOG","EBPBY","P","P","P",0.695124222,37634.01261,0,0.432104995,0.787736044,0.202387583,0.963980902,0.626308588,0.438273529,0.319041188,0.850939625,0.068426437,0.839763741,0.998408363,0.47277536,0.346823166,0.542469788,0.291112915,0.828918782,0.925084274,0.75265965,0.51700258,0.364186336,0.472305462
"5951",5951,"CXEXX","TPKGP","P","S","P",0.549493156,43586.34871,0,0.160740604,0.347177567,0.200491346,0.776368842,0.352911437,0.653146061,0.020362098,0.20758038,0.732888316,0.587466026,0.648027456,0.773035526,0.126082317,0.755060947,0.731259228,0.301904029,0.729935725,0.632539811,0.97618839,0.698608021,0.325028412
"5952",5952,"OPILH","UYEFR","S","P","P",0.566087491,37002.12937,0,0.221413055,0.625450171,0.510908339,0.252172108,0.295601554,0.165057918,0.633503014,0.475374626,0.249586164,0.797024986,0.973768388,0.405648791,0.972749251,0.782747165,0.973642186,0.216184792,0.572878817,0.752564009,0.920496122,0.681406939,0.500807692
"5953",5953,"OCVSG","CLOAO","U","P","P",0.60899533,45432.96792,0,0.508018692,0.274144611,0.42671435,0.74895586,0.466432453,0.174349196,0.757497756,0.288432074,0.200814456,0.957622039,0.793033794,0.852885028,0.474643859,0.874785946,0.932894505,0.77694634,0.620046965,0.996589604,0.207866399,0.869519639,0.50025709
"5954",5954,"ONSMM","STNTC","S","P","U",0.768186646,41547.63338,4,0.785799661,0.661756647,0.737107296,0.255237774,0.764148548,0.889765995,0.440495381,0.662654108,0.513312141,0.476199319,0.041774661,0.768599651,0.271166984,0.63393545,0.93547474,0.539757865,0.686111524,0.946533142,0.712962688,0.30863023,0.923806109
"5955",5955,"GTSQD","PGNAR","P","S","P",0.194863485,13033.35608,0,0.956534489,0.669840339,0.985400659,0.104949445,0.598581244,0.676093537,0.659744789,0.22706739,0.509730707,0.725164973,0.622817405,0.859416178,0.007267321,0.591219441,0.357603992,0.727298666,0.879266039,0.840367782,0.008662852,0.698132789,0.499573297
"5956",5956,"TUFHH","AKNPM","P","P","P",0.724978618,31924.18179,0,0.326083994,0.250931418,0.21512877,0.505424002,0.759031872,0.511873866,0.549992857,0.888107779,0.483751513,0.916814304,0.143259271,0.174062254,0.462182826,0.603514009,0.588491746,0.552359683,0.055264828,0.931573961,0.751298057,0.798818654,0.501597451
"5957",5957,"BUWLA","MMLVA","U","P","S",0.615174742,35279.36754,0,0.773201685,0.706617316,0.674328531,0.815957785,0.997242173,0.239239727,0.713578655,0.970728868,0.114520009,0.533247941,0.348617173,0.749202321,0.487747656,0.449112511,0.653158448,0.68399518,0.841697009,0.197301314,0.234883585,0.722663213,0.478887183
"5958",5958,"XNOVK","RHCUG","P","S","S",0.146257345,22326.34888,0,0.84774556,0.871353375,0.125031577,0.293117416,0.431758811,0.915438575,0.28806321,0.230091385,0.274984909,0.889181817,0.166346473,0.744822877,0.812786559,0.923750906,0.792619077,0.740796071,0.779859013,0.844449473,0.188581241,0.858367349,0.404058023
"5959",5959,"IVVKO","URXVG","P","S","U",0.045641577,23549.43638,0,0.512786152,0.657398649,0.347824342,0.326814236,0.705755205,0.919848992,0.362428975,0.892610154,0.458171344,0.205157298,0.163496808,0.718923871,0.71140324,0.402960059,0.419077773,0.24203971,0.731503642,0.073555949,0.103456153,0.910917159,0.663444394
"5960",5960,"SCHBC","LFPWG","U","P","S",0.289867205,10289.5021,0,0.157166466,0.174901544,0.557904892,0.966028763,0.517715151,0.104193258,0.684328853,0.343830194,0.084787353,0.004241044,0.928933521,0.309456149,0.548070482,0.85686235,0.888249384,0.856574133,0.17080858,0.092188153,0.273420842,0.23163178,0.313477693
"5961",5961,"NVYNB","YHPUT","S","P","U",0.225745512,7678.487086,0,0.9875501,0.432424152,0.619165198,0.863387677,0.400657083,0.900936,0.634829499,0.460581555,0.701694198,0.696976706,0.459743777,0.669856813,0.618885659,0.997427352,0.653635435,0.341739212,0.742519467,0.109280208,0.092059345,0.29811638,0.601124883
"5962",5962,"ANWJN","CHVTK","U","S","P",0.487134658,29749.49121,0,0.131728664,0.002167936,0.96246492,0.274469874,0.236470798,0.013910037,0.266234308,0.386369599,0.75650419,0.180242067,0.804166747,0.827908235,0.39164382,0.723548615,0.123054623,0.675054845,0.913485039,0.885162014,0.474931145,0.86388851,0.530453024
"5963",5963,"AYTGT","OYEFM","P","P","P",0.406044091,45932.35599,0,0.069048241,0.908761692,0.494120533,0.721163876,0.566408778,0.998975662,0.166291783,0.176464045,0.919064553,0.792018539,0.57171986,0.487783528,0.153097684,0.693808615,0.332866504,0.713781523,0.251759454,0.826611675,0.463781933,0.606586856,0.547178265
"5964",5964,"TKCJK","PKSTP","U","S","U",0.01700695,43417.69367,0,0.085344063,0.315666259,0.459816378,0.381885361,0.987532095,0.145032624,0.932579114,0.972986789,0.108107421,0.626443179,0.931646436,0.510314992,0.099604826,0.56796163,0.72434665,0.078277579,0.894418356,0.949760678,0.765737687,0.965433734,0.467520124
"5965",5965,"XMNXB","JTYVQ","P","S","P",0.977942652,31477.52976,3,0.4777055,0.445394754,0.313865259,0.785160988,0.74147592,0.225493691,0.541400984,0.516190748,0.539963332,0.277175509,0.453084334,0.230789665,0.40576464,0.811939988,0.729354611,0.557384628,0.095168188,0.28936159,0.002857755,0.273414181,0.609407219
"5966",5966,"XJJFB","DWJDY","S","P","P",0.297356987,40201.26091,0,0.546417276,0.587072778,0.287393298,0.947859002,0.866810272,0.315823078,0.740569304,0.656288779,0.931487294,0.781466574,0.58251899,0.955977257,0.798576675,0.254130784,0.507415597,0.814199236,0.693184603,0.273879846,0.437766633,0.11933491,0.416438853
"5967",5967,"HNIVV","CQPNP","P","P","P",0.132926876,22243.8905,1,0.498490792,0.605406028,0.024170146,0.554100591,0.409211042,0.441037201,0.369118542,0.176289078,0.392083104,0.90600777,0.902014766,0.225380466,0.923380981,0.787961973,0.08790917,0.891745532,0.416600152,0.97061635,0.846057268,0.709815722,0.491959281
"5968",5968,"FFMQY","OFJLQ","P","S","S",0.625414979,7178.045133,2,0.778856277,0.297743053,0.623716919,0.751223752,0.879412919,0.033948771,0.571797329,0.768211485,0.192031848,0.704606086,0.260693515,0.315073721,0.791186542,0.338243079,0.94346472,0.606554349,0.02464192,0.656081032,0.466560285,0.105545426,0.6989263
"5969",5969,"FCUNW","GBDOB","P","P","U",0.859522291,36864.68813,0,0.762264394,0.194699737,0.878583987,0.781284012,0.825972836,0.106717254,0.840760391,0.229013202,0.971464951,0.45927436,0.382062069,0.072924575,0.950332639,0.767262504,0.891171369,0.608975913,0.465878822,0.830656799,0.028568473,0.496557322,0.424791276
"5970",5970,"KLPXL","UQFAR","S","P","S",0.957461218,29470.07082,1,0.688533231,0.94539535,0.177704957,0.76483327,0.638226963,0.565619508,0.402679004,0.21402386,0.657852601,0.731191425,0.799542846,0.294923241,0.633911759,0.814136649,0.811723671,0.899280391,0.802908474,0.530003125,0.025802782,0.282140139,0.603216647
"5971",5971,"PIDIL","FXPTD","S","S","P",0.669859482,33654.09338,2,0.687448633,0.103570548,0.681388949,0.315280668,0.130469087,0.673927022,0.232237805,0.159647455,0.718922873,0.197008576,0.945412726,0.009151894,0.391916287,0.002645446,0.898644512,0.748374681,0.136686982,0.627446312,0.233527549,0.65828006,0.733150139
"5972",5972,"RACBW","GSUPV","P","P","S",0.008837936,19909.50079,0,0.313871467,0.604660217,0.223435712,0.558885494,0.128369098,0.320442218,0.938480271,0.109098291,0.273855419,0.071744313,0.147606777,0.999160003,0.838476411,0.454912248,0.743527733,0.227372635,0.541829405,0.547692501,0.426612304,0.142581361,0.617806847
"5973",5973,"LAFFV","OQNIB","P","P","S",0.889423963,21361.35103,0,0.076860714,0.753966753,0.355066889,0.480042345,0.315295901,0.767689533,0.834793789,0.621239468,0.790255636,0.975627683,0.754600524,0.105412164,0.955362079,0.387942682,0.353358513,0.544479269,0.950827575,0.629493121,0.520704312,0.222434156,0.476312342
"5974",5974,"RMVCQ","PVVBN","U","S","S",0.92564108,23703.8013,1,0.788247247,0.539482124,0.51640525,0.657154431,0.633813697,0.261515585,0.242236071,0.93709123,0.46615107,0.603709187,0.147615526,0.917595489,0.683835765,0.975188098,0.406269785,0.487162794,0.408142868,0.432552765,0.611476362,0.333098986,0.708095072
"5975",5975,"AARGF","ERPXF","S","S","P",0.511983427,40852.60247,2,0.376075515,0.286576791,0.217955956,0.090837622,0.460449398,0.075189179,0.691549219,0.564984528,0.976818424,0.194168127,0.10484066,0.582679397,0.035502102,0.234890131,0.09142579,0.50550559,0.197103609,0.645093884,0.961613878,0.44814607,1.026227064
"5976",5976,"LVHGL","KRHUX","P","P","S",0.691278075,25880.42714,0,0.829633403,0.363566115,0.087159681,0.686026466,0.87293273,0.629257394,0.197700642,0.281440823,0.381706054,0.641641386,0.660162502,0.969123295,0.030844166,0.2198591,0.360735086,0.367389225,0.77281932,0.580552939,0.865960399,0.422482565,0.456652377
"5977",5977,"QQPQC","FPROI","P","S","S",0.495673995,28924.91375,0,0.942434395,0.864475554,0.281440418,0.922457819,0.010842363,0.962267397,0.307589336,0.624631321,0.726784097,0.833675103,0.419433322,0.640584315,0.697349341,0.223178005,0.623746352,0.424423781,0.181176572,0.079496641,0.480478706,0.500284531,0.40033912
"5978",5978,"QNTUK","MWDWF","P","U","S",0.304418673,23290.04915,0,0.063285329,0.46497973,0.940230549,0.152151968,0.526381596,0.181609268,0.031830975,0.390614579,0.33487501,0.454988221,0.247044038,0.648174197,0.934291332,0.181917699,0.130732393,0.511430019,0.16320436,0.480094436,0.434786881,0.12030493,0.765870538
"5979",5979,"YSEBU","IBHBT","S","P","S",0.238737908,26311.00663,2,0.535680822,0.91287713,0.53203185,0.503182956,0.911022238,0.016113909,0.94130617,0.483297451,0.916427349,0.507051985,0.996324234,0.154177612,0.559291214,0.395074669,0.889761302,0.854198713,0.857139387,0.306928268,0.12877079,0.597683496,0.673117484
"5980",5980,"XXPXV","BIHUP","P","S","P",0.196255015,15446.06551,0,0.568776245,0.522561221,0.019715897,0.515631579,0.221426826,0.190718995,0.950086557,0.967521171,0.467399747,0.67783813,0.836164695,0.631114029,0.223336006,0.320878894,0.270121785,0.574793377,0.258176436,0.540182837,0.401313396,0.757124958,0.754223242
"5981",5981,"BKXAL","SOGHH","S","P","U",0.13708686,28891.50533,1,0.19336157,0.778936131,0.659194222,0.117105748,0.243068534,0.12245831,0.567615083,0.489406637,0.469184325,0.897650211,0.751989839,0.341325634,0.963331137,0.885902987,0.27916175,0.450787917,0.511220339,0.789026127,0.053697374,0.202870469,0.86519183
"5982",5982,"OSINV","KQAYF","S","P","S",0.056381231,29847.5314,0,0.170102386,0.535959494,0.886064486,0.207506953,0.827783748,0.857020072,0.954904319,0.99257321,0.175159846,0.009344607,0.13270709,0.773883374,0.014355661,0.732972911,0.759464586,0.895621401,0.747004406,0.247727868,0.791603741,0.54075941,0.468527933
"5983",5983,"EENYX","VSRNV","P","S","S",0.963456126,32977.55992,3,0.184610337,0.026044519,0.12995965,0.399543938,0.264335034,0.007382733,0.121331107,0.801200902,0.067128248,0.383538544,0.829164231,0.681712115,0.263994073,0.276040265,0.268612939,0.049470029,0.904592433,0.897780349,0.274258151,0.108454032,0.762234248
"5984",5984,"KOTCH","IBQVF","S","S","P",0.970379847,118.1022029,0,0.707560781,0.996779368,0.871182531,0.354479666,0.571263684,0.941128352,0.800768694,0.904548216,0.3924533,0.642728474,0.393416915,0.047996282,0.037293878,0.347478901,0.620752941,0.953447337,0.220028072,0.963093928,0.54765822,0.682724985,0.488100338
"5985",5985,"MHXBA","JNGLQ","P","U","S",0.482506576,30835.87408,0,0.994610064,0.334460226,0.927613362,0.95208595,0.903408536,0.30439215,0.597700194,0.983670904,0.86750457,0.097742637,0.598567518,0.3380932,0.296547044,0.30022186,0.437823221,0.364683368,0.76734922,0.633494788,0.220606992,0.193756691,0.667018608
"5986",5986,"PBPMY","NRGSQ","S","S","S",0.248116172,47066.46328,0,0.902075697,0.960843047,0.819351904,0.130194945,0.867064472,0.907001206,0.503090764,0.286373739,0.904321306,0.867211284,0.887997475,0.510246792,0.533571972,0.375518224,0.552866107,0.037047806,0.917817972,0.080299091,0.318207626,0.576775512,0.677202555
"5987",5987,"XRVGA","AYHLS","U","S","S",0.753844371,15839.13146,0,0.447881587,0.921155529,0.786663891,0.936432656,0.229664695,0.14015147,0.745490481,0.649828598,0.275166184,0.195768197,0.186975674,0.080158603,0.496366172,0.641504845,0.140000385,0.552236684,0.210556136,0.219709618,0.855291282,0.691775136,0.564698995
"5988",5988,"ICXGB","CHCFA","S","S","P",0.014739816,11321.42432,0,0.310196066,0.886356622,0.621563391,0.102159779,0.558616918,0.206502681,0.784991218,0.474881686,0.342880552,0.500409535,0.097442987,0.126324014,0.678702664,0.807180471,0.028180527,0.131084951,0.05077495,0.730285764,0.961075026,0.340562924,0.747755765
"5989",5989,"LNMHY","PMTIN","P","U","S",0.322107125,23901.37473,0,0.396659955,0.68749453,0.251142681,0.444673307,0.133333311,0.561962134,0.000447448,0.937553979,0.093308164,0.51047853,0.418979553,0.482556931,0.231522457,0.942363463,0.078062408,0.429327693,0.795258704,0.478924315,0.683803136,0.449836995,0.571284661
"5990",5990,"DAREU","RVHBO","P","P","S",0.476236101,20315.26532,0,0.48331694,0.592933324,0.816695693,0.990296466,0.785184829,0.836753184,0.796816912,0.379521577,0.402027461,0.051975354,0.104737901,0.834408333,0.924400008,0.069673425,0.739836863,0.632621865,0.640883216,0.360053989,0.663410458,0.881136242,0.246772294
"5991",5991,"TDDVA","AHCJY","P","U","P",0.625815756,5694.867838,0,0.638784073,0.0492862,0.338399416,0.980275358,0.476621811,0.040943984,0.086720654,0.285824313,0.063743501,0.444026568,0.367034929,0.924177368,0.413500201,0.365195908,0.545399958,0.159678973,0.538872666,0.056450207,0.636737472,0.420436348,0.61253384
"5992",5992,"LSXTU","KPJLK","S","S","P",0.189801903,39893.92347,0,0.058057433,0.221747582,0.517365761,0.990373987,0.465393879,0.888054535,0.362141891,0.976265084,0.840869662,0.59824115,0.837209522,0.105349703,0.247003692,0.465720899,0.487528183,0.109136742,0.615259352,0.106291489,0.280176089,0.988896015,0.683566233
"5993",5993,"NSRQM","CXMKY","P","S","P",0.358398357,18843.11092,0,0.299644446,0.10645308,0.919723424,0.432801192,0.017189703,0.295431296,0.134672957,0.005507796,0.203010886,0.615561924,0.002711638,0.902919952,0.713114141,0.082873474,0.256807653,0.116799293,0.938257628,0.467401825,0.331182637,0.540586892,0.613704586
"5994",5994,"FFIKV","DHRTO","U","P","U",0.536602772,8444.032315,4,0.269463734,0.166343668,0.605920476,0.223784374,0.623448044,0.188310918,0.199707233,0.979122803,0.834936629,0.651361997,0.822275957,0.983245992,0.195010567,0.637364591,0.920447629,0.000324351,0.517582164,0.391428075,0.612656675,0.204649617,0.840443675
"5995",5995,"RBHVY","AGBNH","P","P","U",0.487996585,45263.19922,3,0.366204775,0.879604651,0.78207089,0.186387308,0.294893946,0.641728356,0.296038023,0.045292723,0.38036405,0.23216717,0.921745831,0.239297298,0.804385376,0.903924439,0.788053111,0.182505419,0.845512118,0.816504584,0.631944713,0.851652607,0.707221729
"5996",5996,"ACLNM","XICVX","S","S","S",0.132587025,5806.18749,0,0.169801747,0.815739946,0.863395302,0.664269367,0.654929542,0.555996957,0.892166567,0.635890738,0.313844155,0.607066714,0.845164526,0.355503366,0.548001182,0.518767246,0.740884139,0.967485678,0.17205812,0.102564246,0.49960729,0.035975044,0.363941967
"5997",5997,"GCAXH","NARLS","S","S","S",0.610888282,15449.12463,0,0.178521461,0.124795049,0.287654958,0.816942454,0.627404917,0.375882484,0.424176158,0.472050843,0.392799357,0.397473207,0.45800224,0.655789138,0.413259184,0.466091547,0.719002505,0.7641321,0.871984987,0.118640299,0.267734272,0.088260301,0.351624414
"5998",5998,"BRWHU","RFWYY","P","P","S",0.254781784,3597.15213,0,0.336991823,0.612349003,0.158285767,0.827606532,0.014643333,0.817832563,0.860145473,0.244716111,0.911171648,0.5714413,0.884686147,0.765618127,0.02551528,0.890912001,0.544526792,0.164976132,0.900517306,0.286645336,0.180674572,0.58221756,0.553780675
"5999",5999,"QTLXM","VAMEG","S","S","P",0.721395444,42546.35812,0,0.925547912,0.412676331,0.638256548,0.108087593,0.437597079,0.558436981,0.621500663,0.872011347,0.14763238,0.978026968,0.861188887,0.774100277,0.913190468,0.657374265,0.298079813,0.3514947,0.348257693,0.182607983,0.085646481,0.456338999,0.5546989
"6000",6000,"AYSGK","VWKOT","P","U","S",0.699426078,12445.4266,0,0.727895838,0.898867558,0.417132093,0.685156436,0.433077983,0.688779208,0.388615663,0.255940717,0.088583702,0.165076633,0.344750058,0.250925859,0.661925278,0.322191103,0.598719117,0.917737817,0.831694487,0.692748197,0.773264373,0.259611026,0.5430849
"6001",6001,"TUOLO","BUSGA","P","S","S",0.240097876,47770.95873,4,0.704983514,0.413108049,0.498955453,0.953537564,0.403370706,0.172745048,0.754302421,0.619890876,0.056316688,0.94042561,0.753054677,0.823316207,0.072133178,0.411013164,0.959999614,0.789846652,0.560186827,0.234169256,0.585435393,0.27987416,0.636502373
"6002",6002,"KWYRF","JFGGA","P","S","S",0.772749018,43228.30415,1,0.759220552,0.354095707,0.785122508,0.259458693,0.801839869,0.310809822,0.826871114,0.840552909,0.637371893,0.750349294,0.554448396,0.310408068,0.5864808,0.925598138,0.27989752,0.850159314,0.521300416,0.197905189,0.260106029,0.503252573,0.659794025
"6003",6003,"LSUTH","KBMFB","S","P","P",0.762499399,29238.9854,0,0.874145395,0.57091192,0.067023538,0.339946251,0.063622604,0.790321021,0.406521621,0.913481156,0.284754331,0.823330475,0.204460596,0.179312409,0.773172929,0.928683003,0.940110844,0.295745294,0.127545153,0.816087342,0.030322394,0.601935802,0.798877621
"6004",6004,"KXUSG","LDVGD","P","S","U",0.077621094,44975.65281,0,0.455442593,0.437063314,0.773554214,0.682521102,0.515636027,0.441317308,0.587167434,0.323055359,0.316409647,0.621006704,0.750949136,0.785174304,0.006762632,0.957092583,0.422933244,0.251422287,0.26026188,0.804216151,0.082723901,0.008499601,0.534731121
